,제목,가사,장르
28,나가거든,"쓸쓸한 달빛 아래
내 그림자 하나 생기거든
그땐 말해볼까요 이 마음
들어나 주라고
문득 새벽을 알리는
그 바람 하나가 지나거든
그저 한숨 쉬듯 물어볼까요
난 왜 살고 있는지
나 슬퍼도 살아야 하네
나 슬퍼서 살아야 하네
이 삶이 다하고 나야 알 텐데
내가 이 세상을 다녀간 그 이유
나 가고 기억하는 이
나 슬픔까지도 사랑했다 말해주길
얄궃은 운명일세
사랑이 무어길래
이 삶이 다하고 나야 알 텐데
내가 이 세상을 다녀간 그 이유
나 가고 기억하는 이
나 슬픔까지도 사랑했다 믿게",국악
29,살아야지,"아이고 여보 마누라 마누라
나허고 가세 나허고 가세
여보시오 봉사님
사자는 불가부생이라
죽은 사람 따라가면
저 어린 자식은 어쩌시랴오
그래도 사셔야지요
산다는 건 참 고단한 일이지
지치고 지쳐서 걸을 수 없으니
어디쯤인지 무엇을 찾는지
헤매고 헤매다 어딜 가려는지
꿈은 버리고 두 발은 딱 붙이고
세상과 어울려 살아가면 되는데
가끔씩 그리운 내 진짜 인생이
아프고 아파서 참을 수가 없는 나
살아야지 삶이 다 그렇지
춥고 아프고 위태로운 거지
날개 못 펴고 접어진 내 인생이
서럽고 서러워서 어찌 헌단 말이냐
부질없다 깨려는 꿈
꿈은 꾸어서 무엇을 헐거나
꿈이로다 꿈이로다
모두가 다 꿈이로다
너도나도 꿈속이요
이것저것이 꿈이로다
꿈깨이니 또 꿈이요
깨인 꿈도 꿈이로다
꿈에 나서 꿈에 살고
꿈에 죽어 가는 인생아
산다는 건 참 고단한 일이지
춥고 아프고 위태로운 거지",국악
30,"사랑,계절","내 님 봄꽃과 함께 오셔
여름에는 뜨거운 사랑을 하시다
가을에는 낙엽 같은 눈물
또르르르 떨구게 하시고
겨울오면 이별을 고하시네
아 봄아 아 님아
사랑은 계절을 타고
아 봄아 아 님아
그렇게 홀연히 가고
봄바람 타고 님오시네
내 마음 들키긴 싫었어요
되뇌고 되뇌고
되뇌고 되뇌어 봐도
님 만난 그순간
사르르르 녹는 내맘
아 봄아 아 님아
사랑은 계절을 타고
아 봄아 아 님아
그렇게 홀연히 가고
아 봄아 야속한 님아
겨울이 다했으니까
아 봄아 아 님아
한번 더 봄이 오겠죠",국악
31,진정 난 몰랐네,"그토록 사랑했던 그 사람 잃어버리고
타오르는 내 마음만 흐느껴 우네
누구인가 불어주는 휘파람 소리
행여나 찾아줄까 그님이 아니 올까
기다리는 마음 허무해라
그토록 믿어왔던 그 사람
돌아설 줄이야
예전에는 몰랐었네 진정 난 몰랐네
아
잃어버린 사랑아
내게 어서 돌아오오
누구인가 불어주는 휘파람소리
행여나 찾아줄까 그님이 아니 올까
기다리는 마음 허무해라
그토록 사랑했던 그 사람 잃어버리고
타오르는 내 마음만 흐느껴 우네",국악
32,너영나영,"아침에 우는 새는 배가 고파 울구요
저녁에 우는 새는 임 그리워 운다
너영나영 두리둥실 놀구요
낮이낮이나 밤이밤이나
참사랑이로구나
호박은 늙으면 맛이나 좋구요
사람은 늙으면 무엇에다가 쓰나
너영나영 두리둥실 놀구요
낮이낮이나 밤이밤이나
참사랑이로구나
저 달은 둥근 달 산 넘어 가는데
이 몸은 언제면 님 만나 함께 사나
너영나영 두리둥실 놀구요
낮이낮이나 밤이밤이나
참사랑이로구나
백록담 올라갈 땐 누이동생 하더니
한라산 올라가니 신랑각시가 된다
너영나영 두리둥실 놀구요
낮이낮이나 밤이밤이나
참사랑이로구나
너영나영 두리둥실 놀구요
낮이낮이나 밤이밤이나
참사랑이로구나
참사랑이로구나
참사랑이로구나",국악
33,뱃노래,"달은 밝고 명랑한데
고향 생각 절로 난다 절로 난다
달은 밝고 명랑한데
고향 생각 절로 난다 절로 난다
푸른 바다 배 띄우고
걱정일랑 바다에 떠나보내자
푸른 바다 배 띄우고
걱정일랑 바다에 떠나보내자
어기야 어기야 어기야
어기야 어기야 어기야
어기야 디어차 어기야
어기야 디어차 어기야
뱃놀이 가잔다
뱃놀이 가잔다
어기야 디어차 어기야
어기야 디어차 어기어차
뱃놀이 가잔다
뱃놀이 가잔다
널따란 바다엔 수많은 이야기가
두리둥 두리둥실 노래 부르고
부딪히는 파도 소리 단잠을 깨우니
들려오는 노 젓 소리 처량도 허구나
사람이 살면은 몇백 년이나 사리오
덧없어라 내 인생 불어오는 바람 위에
돛을 달고 어기 어차 싸워만 가는구나
어기야 어기야 어기야 차차
어기야 어기야 어기야
어기야 디어차 어기야
어기야 디어차 어기야
뱃놀이 가잔다
뱃놀이 가잔다
어기야 디어차 어기야
어기야 디어차 어기어차
뱃놀이 가잔다
뱃놀이 가잔다
어기야 디어차 허기야
어기야 디야 어기야 디야
어기야 디어차 허기야
어기야 디야 어기야 디야
어기야 디어차 허기야
어기야 디야 어기야 디야
어기야 디어차 허기야
어기야 디야 어기야 디야
어기야 디어차 허기야
어기야 디야 어기야 디야
어기야 디어차 허기야
어기야 디야 어기야 디야
어기야 디어차 허기야
어기야 디야 어기야 디야
어기야 디어차 허기야
어기야 디야 어기야 디야",국악
34,내나라 대한,"어떻게 만들어졌는지
어디서부터 였는지
나의 나라 내 나라
애틋한 이 마음
긴긴 시간이 흘러도
찬란만 할 순 없어도
그 때 이름들이 우리를 지킨다
아리랑 아라리요
벅차 오르는 맘
대한이 꿈꿔온 하나하나
그 간절함이 모여
우리들 사는 이 대한이
이토록 따듯하나
대한이 살아온 걸음걸음
그 힘으로 일어나
우리들 사는 이 땅위에
서 꽃을 피우자
아리랑 아라리요
한껏 차오른다
대한이 꿈꿔온 하나하나
그 간절함이 모여
우리들 사는 이 대한이
이토록 따듯하나
대한이 살아온 걸음걸음
그 힘으로 일어나
우리들 사는 이 땅위에
서 꽃을 피우자
한 발 한 발씩 내딛은 땅 위로
소나기를 머금고서 무지개가 핀다
대한이 꿈꿔온 하나하나
그 간절함이 모여
우리들 사는 이 대한이
이토록 따듯하나
대한이 살아온 걸음걸음
그 힘으로 일어나
우리들 사는 이 땅위에
서 꽃을 피우자
함께 피우자",국악
35,강강술래,"강강술래 / (강강술래)
강강술래


강강술래 / 강강술래
강강술래 / 강강술래

달이 가득 차오르는 밤에
내 마음도 가득 차오르는데
흐르지 못하고 얽힌 우리 설움을
다 같이 돌고 돌아 모두 풀어버리세

강강술래 / 강강술래
강강술래 / 강강술래


달아 달아 저기 밝은 달아
어둠 속을 환히 비추는 저 달아
서글픈 내 마음도 어둡지 않게
어서 환히 밝혀 나를 비춰다오

강강술래 (강강술래)
강강술래 (강강술래)
강강술래 (강강술래)
강강술래


강강술래 (강강술래)
강강술래 (강강술래)
강강술래 (강강술래)

강강술래 술래
술래 술래

(강강술래) 손에 손을 마주 잡고
(강강술래) 다 같이 빙글빙글 돌아
(강강술래) 강강술래 술래
(강강술래) 강강술래",국악
36,화초타령,"화초도 많고 많다
팔월부용 군자룡
만당추수의 홍연화
암향부동 월행혼
소식전튼 한매화
진시유랑 거후재난
붉어 있다고 복숭꽃
구월구일 용산음
소축신 국화꽃
삼천제자를 강론하니
향단 춘풍의 은행꽃
이화만지 불개문허니
장신문전 배꽃이요
천태산 들어가니
양변 개작약이요
원정부지 이별허니
옥창오견의 앵도화
촉국한을 못 이기어
제혈허던 두견화
이화노화 계관화
홍국 백국 사계화
동원도리 편시춘
목동요지가 행화초
월중단계 무삼경
달 가운데 계수나무
백일홍 연산홍
왜철쭉 진달화
난초 파초 오미자 치자
감과 유자
석류 능낭
능금 포도 머루 어름
대추 각색화초 갖은 행과
좌우로 심었는디
향풍이 건듯 불면
벌 나비 새 짐생들이
지지 울며 노닌다",국악
37,홀로 아리랑,"저 멀리 동해바다 외로운 섬
오늘도 거센 바람 불어오겠지
조그만 얼굴로 바람 맞으니
독도야 간밤에 잘 잤느냐
아리랑 아리랑 홀로아리랑
아리랑 고개를 넘어가 보자
가다가 힘들면 쉬어 가더라도
손잡고 가보자 같이 가보자
금강산 맑은 물은 동해로 흐르고
설악산 맑은 물도 동해 가는데
우리네 마음들은 어디로 가는가
언제쯤 우리는 하나가 될까
아리랑 아리랑 홀로아리랑
아리랑 고개를 넘어가 보자
가다가 힘들면 쉬어 가더라도
손잡고 가보자 같이 가보자
백두산 두만강에서 배 타고 떠나라
한라산 제주에서 배 타고 간다
가다가 홀로 섬에 닻을 내리고
떠오르는 아침 해를 맞이해보자
아리랑 아리랑 홀로아리랑
아리랑 고개를 넘어가 보자
가다가 힘들면 쉬어 가더라도
손잡고 가보자 같이 가보자
손잡고 가보자 같이 가보자",국악
38,눈 먼 사랑 (Blind Love) (흥타령),"얄궂은 운명일세

사랑은 무엇이길래

원수도 못보는 운명이라면

차라리 차라리

차라리 차라리



눈이 멀었다고 사랑조차 멀던가

눈이 멀었다고 사랑조차 멀던가



춘삼월 봄바람에

백화가 피고 꽃송이 마다

발나비 잦아들고 얼기설기 맺으리라



눈이 멀었다고 사랑조차 멀던가

눈이 멀었다고 사랑조차 멀던가



춘삼월 봄바람에

백화가 피고 꽃송이 마다

발나비 잦아들고 얼기설기 맺으리라



춘삼월 봄바람에

백화가 피고 꽃송이 마다

발나비 잦아들고 얼기설기 맺으리라



춘삼월 봄바람에

백화가 피고 꽃송이 마다

발나비 잦아들고 얼기설기 맺으리라",국악
39,어둑시니 (Feat. 시유&유니),"땅거미가 내려앉을 무렵
그것은 나타났다
희미하게 일렁이던 그것은
웃으며 속삭였다
아이야
나를 보거라
거부하지 마라
아이야
너는 한때
나로부터 태어났으니
아이야 이리오거라
있어야 할 곳에
달안개가 피어오를 무렵
그것은 나타났다
선명하게 일렁이던 그것은
웃으며 속삭였다
아이야
나를 보거라
거부하지 마라
아이야
너는 한때
나로부터 태어났으니
아이야 이리오거라
있어야 할 곳에
함께 돌아가자
너가 바라는건 무엇인가
탐욕스럽게 어둠이 속삭였다
닿을 수 없는 무자비한 빛인가
모든것을 안는 자비로운 어둠인가
아무것도 없기에
모든것을 품는
어둠으로
오라
눈을 감고 무시하면 좋을텐데
그러기엔
잔혹하게도
따스했다
아이야
나를 보거라
거부하지 마라
아이야
너는 한때
나로부터 태어났으니
아이야 이리오거라
있어야 할 곳에",국악
40,천명,"쓰라린 운명이여 이리도 허무한가
가녀린 내 님을 멀리 떠나보내고
나 홀로 슬피우네
이것이 천명인가
무슨 운명이 이리 처절한가
꽃을 찾는 벌나비의 모습처럼
내 그대를 찾아가리
사랑 따라가는 나의 날개들아
훨훨 날아다오
굴러가는 나의 삶의 아픔들아
나를 놓아주리
에헤야 데헤야 바람아 불어라
에헤야 데헤야 눈물아 몰아쳐라
회색빛 옷고름을 풀어 도포를 걸쳐 입고
하염없이 길을 떠나 님을 향해
한걸음 다가가리
하염없이 바람 부는 광야에서
도포를 휘날리며
그대여 기다려주오 사랑으로
내 지금도 헤메나니
에헤야 데헤야 바람아 불어라
에헤야 데헤야 눈물아 몰아쳐라
사랑아 설움아 내 날개가 되어다오
인연의 길을 따라 내 그대를 찾아가리
아아아 아아
눈물아 몰아쳐라
사랑아 설움아 내 날개가 되어다오
인연의 길을 따라 내 그대를 찾아가리
에헤야 데헤야 바람아 불어라
에헤야 데헤야 눈물아 몰아쳐라",국악
41,어느 60대 노부부 이야기,"너화넘차 너화넘 너화넘차 너화넘
너화넘차 너화넘 너화넘차 너화넘
영감 나하고 같이 가요
나하고 같이 가면 얼마나 좋것소
너화넘차 너화넘
거 가서 나 없더래도 잘해요
무정세월은 덧없이 흘러가고
이내 내님 곁에서 떠나가네
그동안 정말 고마웠소
우리 처음 만난날
꽃 한송이 내게 주던때
어렴풋이 생각나오
여보 그때를 기억하오
행복했던 우리결혼날
날 보며 환하게 웃던
그대 얼굴 생각나오
여보 그때를 기억하오
세월은 그렇게 흘러 여기까지 왔는데
인생은 그렇게 흘러
황혼에 기우는데
북망산천이 머다더니
저건너 앞산이 북망이로다
새벽 종달이 쉰길 떠
서천 명월이 다 밝아 온다
그댈 홀로 남겨두고
너화넘차 너화넘
다시 못 올 그 먼길을
고운 미소 잃지 않기를
너화넘차 너화넘
어찌 혼자
가려 하오 너 어 어
여기 날 홀로 두고
너화넘차 너화넘
세월아 가지마라
너화넘차 너화넘
나 혼자 이제 어찌 산단 말이오
나도 얼른 당신 따라 갈라요
아프지말고 천천히 있다 와요
그래도 내가 당신 만나서
너무 행복했어요
진짜 사랑을 했어요
너화넘차 너화넘",국악
42,잊지 말기로 해,"사랑 사랑 내 사랑이야
이제 가면 언제 와요
사랑 사랑 내 사랑이야
차생에 미진 한을 후생에 다시 만나
이별 없이 사사이다
이렇게 차가운 바람이 우리 스쳐가고
난 그대의 가슴 안에 빗물 되어
이제 다시 볼 수 없는 그대
나를 힘들게 해
지나버린 아름다운 추억만 남아
우리의 만남은 이제 끝나지만
그대는 영원히 나의 가슴에 남아
이대로 헤어지지만
우리 사랑을 우리 사랑을
잊지 말기로 해
우리의 만남은 이제 끝나지만
그대는 영원히 나의 가슴에 남아
이대로 헤어지지만
우리 사랑은 우리 사랑은
영원히 남아
우리의 만남은 이제 끝나지만
그대는 영원히 나의 가슴에 남아
이대로 헤어지지만
우리 사랑을
우리 사랑을
우리 사랑을
우리 사랑을
잊지 말기로 해",국악
43,한계령,"종일 서북주릉을 헤매이다
안개구름에 길 잃고 흠씬 젖어
천지창조 전의 혼돈 혼돈 중에 헤매이나
삼만 육 천 오 백날 딛고
푸른 별을 돋을까
저 산은 내게 우지마라
우지마라 하고
발아래 젖은 계곡
첩첩산중
저 산은 내게 잊으라
잊어버리라 하고
내 가슴을 쓸어내리네
아 그러나 한 줄기 바람처럼 살다가고파
이 산 저 산 눈물 구름 몰고 다니는
떠도는 바람처럼
저 산은 내게 내려가라
내려가라 하네
지친 내 어깨를 떠미네
그러나 한 줄기 바람처럼 살다가고파
이 산 저 산 눈물 구름 몰고 다니는
떠도는 바람처럼
눈물 젖은 계곡
빗물 젖은 옷자락
피나무 잎새 불길처럼
깊은 애증의 꽃으로 피어나는구나
우지마라 우지마라 잊어버리거라
산은 내게 말하네 우지마라 우지마라
산은 내게 잊으라 잊으라 하네
이 산 저 산 떠도는 바람처럼
산은 내게 말하네 우지마라 우지마라
산은 내게 잊으라 잊으라 하네
잊으라 하네
산은 내게 말하네 우지마라 우지마라
산은 내게 잊으라 잊으라 하네
한 줄기 바람처럼 살다가고파라",국악
