,제목,가사,장르
22,비밀번호 486,"한시간마다 보고 싶다고
감정없이 말하지 말아
흔하게 널린 연애지식은 통하지 않아
백번을 넘게 사랑한다고
감동없이 말하지 말아
잘 잡혀가던 분위기마저 깨버리잖아
여자는 생각보다 단순하지 않아
행복하게 만드는 방법도
조금씩은 달라
하루에 네번 사랑을 말하고
여덟번 웃고
여섯번의 키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질수 있도록
You're my secret boy boy boy
boy boy boy
아무데서나 나타나지마
항상 놀라지만은 않아
화장기없는 얼굴 보이면 화도 나는걸
남자는 여자만큼 섬세하질 않아
하고 싶은 대로만 한다면
다 된다고 믿어
하루에 네번 사랑을 말하고
여덟번 웃고
여섯번의 키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질수 있도록
You're my secret boy boy boy
boy boy boy
어렵다고 포기하진 말아줘
너 하나만 원하는 날 알아줘
바람둥이 같은 남자들에게
여자들은 늘 속곤 하는걸
날 애태우고 달랠줄 아는
니가 되길 바래
하루에 네번 사랑을 말하고
여덟번 웃고
여섯번의 키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질수 있도록
You're my secret boy boy boy
boy boy boy
boy boy boy
boy boy boy",록/메탈
23,고백,"우리 이제 그만하자
다신 마주치지 않도록
그렇게 지내자
별다를 거 없어
사는 게 그렇잖아
언제나처럼 우린 늘 혼자였잖아
생각보단 쉬울 것 같아
너없이 하루를 사는 게
내겐 지금보다
마음 졸이며 널 기다린 하루보다
어쩌면 혼자인 게 더 편할 테니까
그런데 왜 지금 나
널 그리워하는 거니
네가 없는 하루하루가
왜 이리 힘드니
네가 보고 싶다고 너무 보고 싶다고
전하지도 못할 말들을 하곤 했어
이제야 내 맘 다 알 것 같은데
오랜만에 누굴 만나서
시덥잖은 얘길 하고
소리 내어 웃곤 해
괜찮다고 아무렇지 않은 날 보며
너의 마음이 조금만 더 아팠으면 해
그런데 왜 지금 나
널 그리워하는 거니
네가 없는 하루하루가
왜 이리 힘드니
네가 보고 싶다고 너무 보고 싶다고
전하지도 못할 말들을 하곤 했어
이제야 내 맘 다 알 것 같은데
괜찮다고 말하던 친구들의
위로에 아무렇지 않은 것처럼
겨우 웃어보지만
아무리 달려봐도 결국엔 그 자리에
난 너를 그리워하는가봐
미안해 나 지금 너에게
달려가고 있어
차마 네게 할 수 없던 말
이젠 고백할게
너를 사랑한다고 너무 사랑한다고
바보 같은 내 맘 받아 줄 수 있겠니
이제야 내가 날 알 것 같은데
이렇게 난 널 그리워하는데",록/메탈
24,Endless,"널 사랑해 눈을 감아도
단 한 번만 볼 수 있다면
하늘이여 내 모든 걸 가져가
미련 없이 이 세상 떠나갈게
안녕
다시 돌아올까 봐
아직도 혼자인 거니
서로가 사랑하고 있지만
우리는 인연이 아닌가 봐
많이 야윈 것 같아
웃음도 잃어버리고
항상 멀리서 널 지켜봤어
아프진 않은지 너무나 걱정돼
기다릴게 죽는 날까지
나 없다고 혼자 울지 마
너의 눈물 위로할 수 있도록
그날까지만 참고 견뎌야 해
사랑해 눈을 감아도
단 한 번만 볼 수 있다면
하늘이여 내 모든 걸 가져가
미련 없이 이 세상 떠나갈게
안녕
기다릴게 죽는 날까지
나 없다고 혼자 울지 마
너의 눈물 위로할 수 있도록
그날까지만 참고 견뎌야 해
사랑해 눈을 감아도
단 한 번만 볼 수 있다면
하늘이여 내 모든 걸 가져가
미련 없이 이 세상 떠나갈게
안녕",록/메탈
25,처음엔 사랑이란게,"거리에 오 겹쳐진 그녀
모습 속에는
오 난 그어떤 그리움도
찾아볼 순 없군요
거리에 일렁이는 그녀
모습 속에는
오 난 그어떤 외로움도
찾아볼 순 없군요
처음엔 사랑이란 게 참 쉽게
영원할 거라
그렇게 믿었었는데 그렇게
믿었었는데
나에게 사랑이란 게 또다시
올수 있다면
그때는 가깝진 않게 그다지
멀지도 않게
난 예
벤치에 앉아있는 그녀
모습 속에는
오 난 그어떤 그리움도 찾아볼 순
없군요
벤치에 들려오는 그녀
웃음 속에는
오 난 그어떤 외로움도
찾아볼 순 없군요
처음엔 사랑이란 게 참 쉽게
영원할 거라
그렇게 믿었었는데 그렇게
믿었었는데
나에게 사랑이란 게 또다시
올수 있다면
그때는 가깝진 않게 그다지
멀지도 않게
머린 아픈데 오 너는 없고
그때 또 차오르는 니 생각에
어쩔 수 없는 나의 맘 그때의 밤
나에겐 사랑이란 게 아 사랑이란
처음엔 사랑이란 게 참 쉽게
영원할 거라
그렇게 믿었었는데 그렇게
믿었었는데
나에게 사랑이란 게
라랄라라 워 허허어 허어 워
허어허어 예
라랄라라 워 허허어 허어 워
허어허어 예",록/메탈
26,고백,"달이 차고 내 마음도 차고
이대로 담아 두기엔
너무 안타까워
너를 향해 가는데 달은 내게
오라 손짓하고
귓속에 얘길 하네
지금 이 순간이
바로 그 순간이야 제일 마음에
드는 옷을 입고
노란 꽃 한 송이를 손에 들고
널 바라 보다 그만
나도 모르게 웃어버렸네
이게 아닌데
내 마음은 이게 아닌데
널 위해 준비한 오백 가지
멋진 말이 남았는데
사랑한다는
그 흔한 말이 아니야
그 보단 더욱더 로맨틱하고
달콤한 말을 준비했단 말야
숨이 차고 밤 공기도 차고
두 눈을 감아야만
네 모습이 보여
걸을 수가 없는데 구름 위를
걷는다는 말이
과장이 아니란 걸 알게 됐어
널 알게 된 후부터 나의 모든 건
다 달라졌어 이게 아닌데
내 마음은 이게 아닌데 널 위해
준비한 오백 가지
멋진 말이 남았는데
사랑한다는 그 흔한 말이 아니야
그 보단 더욱더 로맨틱하고
달콤한 말을 준비했단 말야
나를 봐줘요 내 말을 들어봐 줘요
아무리 생각을 하고 또 해도
믿어지지 않을 만큼 사랑해",록/메탈
27,정말로 사랑한다면,"사랑한단 말로는
사랑할 순 없군요
그대 상처 주네요
나의 뻔한 그 말이
너무 쉽게 뱉은 말
너무 쉬운 사랑은
다 거짓말이죠
그래 다 거짓말이죠
무엇을 원하는지
얼마나 힘든 건지
신경 쓰지 않죠
또 쉽게 넘어 갔나요
많이 힘들었나요
그대가 오늘은
헤어지자 말해요
정말로 사랑한담
기다려 주세요
사랑한단 그 말들도
당신의 행동 하나
진심만을 원하죠
정말로 사랑한담 기다려 주세요
그댈 위해 참아줘요
당신의 행동 하나
아픈 추억 돼가요
정말로 사랑한다면
정말로 사랑한다면
사랑한단 말로는
사랑할 순 없군요
그대 기억 하나요
나의 뻔한 그 말이
그댈 웃게 했던 밤
너무 깊은 그 밤은
다 지나 가네요
모두 다 지나 갔군요
무엇을 말 했는지
얼마나 원했는지
기억 하지 않죠
그대만 지쳐 가나요
많이 힘들었나요
그대가 오늘은
헤어지자 말해요
정말로 사랑한담
기다려 주세요
사랑한단 그 말들도
당신의 행동 하나
진심 만을 원하죠
정말로 사랑한담
기다려 주세요
그댈 위해 참아줘요
당신의 행동 하나
아픈 추억 돼가요
그때 또 하필 잡으려
건네는 이 뻔한 한마디
쉽게 뱉은 말 사랑 한단 말로는
사랑할 순 없군요
허 허우워 아아아 허어어
아아아 이젠 사랑할 순 없군요
사랑한다 기다려 주세요
사랑한단 그 말들도
당신의 행동 하나
진심 만을 원하죠
정말로 사랑한담
기다려 주세요
그댈 위해 참아줘요
당신의 행동 하나
아픈 추억 돼가요
정말로 사랑한다면",록/메탈
28,발걸음,"해질무렵 날 끌고간 발걸음
눈떠보니 잊은줄 알았던 곳에
아직도 너의 대한 미움이
남아 있는지
이젠 자유롭고 싶어
시간은 해결해 주리라
난 믿었지 그것 조차
어리석었을까
이젠 흘러가는대로 날 맡길래
너완 상관 없잖니
첨부터 너란 존재는 내겐 없었어
니가 내게 했듯이
기억해 내가 아파했던만큼
언젠간 너도 나 아닌 누구에게
이런 아픔 겪을테니
미안해 이렇게 밖에 할 수 없잖니
정말 이럴 수 밖에
전처럼 다시 시작할 수 있는
그 날이 오길
너를 사랑할 수 없고
너를 미워해야 하는 날 위해
첨부터 너란 존재는 내겐 없었어
니가 내게 했듯이
기억해 내가 아파했던만큼
언젠간 너도 나 아닌 누구에게
이런 아픔 겪을테니
미안해 이렇게 밖에 할 수 없잖니
정말 이럴 수 밖에
전처럼 다시 시작할 수 있는
그 날이 오길
너를 사랑할 수 없고
너를 미워해야 하는 날 위해",록/메탈
29,"지친 하루 (With 곽진언, 김필)","거기까지라고
누군가 툭 한마디 던지면
그렇지 하고 포기할 것 같아
잘한 거라 토닥이면
왈칵 눈물이 날 것만 같아
발걸음은 잠시 쉬고 싶은 걸
하지만 그럴 수 없어 하나뿐인 걸
지금까지 내 꿈은
오늘 이 기분 때문에
모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마
누가 그게 옳은 길이래
옳은 길 따위는 없는 걸
내가 택한 이곳이 나의 길
미안해 내 사랑
너의 자랑이 되고 싶은데
지친 내 하루 위로만 바래
날 믿는다 토닥이면
왈칵 눈물이 날 것만 같아
취한 한숨에 걸터앉은 이 밤
해낼게 믿어준 대로 하나뿐인 걸
지금까지 내 꿈은
오늘 이 기분 때문에
모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마
누가 그게 옳은 길이래
옳은 길 따위는 없는 걸
내가 좋은 그곳이 나의 길
부러운 친구의 여유에
질투하지는 마
순서가 조금 다른 것뿐
딱 한 잔만큼의 눈물만
뒤끝 없는 푸념들로
버텨줄래 그 날이 올 때까지
믿어준 대로 해왔던 대로
처음 꿈꿨던 대로
오늘 이 기분 때문에
모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마
누가 그게 옳은 길이래
옳은 길 따위는 없는 걸
내가 걷는 이곳이 나의 길
옳은 길 따위는 없는 걸
내가 걷는 이곳이 나의 길",록/메탈
30,그래서 그대는,"나는 나에게 길들여 지길 바래요
그동안 그댈 너무 많이 닮아 있었나봐요
지워질 때도 됐는데
그댄 또 누군가에게 길들었나요
혹시 그 사람 예전 나완 많이 틀린가봐요
그래서 그대는 날 잊고 사는지
내 아름다운 사람아
여전히 나는 네 모습인데
또 다른 사랑 배워갈 그대 가슴에
내 작은 기억 하나만
내 눈물나는 사랑아
같은 아픔에 머물 수 있게
다른 이별에 울어도 내 품안에서
그 마음 아물게 해요
내가 아닌 그대 행복한가요
혹시나 내 이름 벌써 잊었나요
내 아름다운 사람아
여전히 나는 네 모습인데
또 다른 사랑 배워갈 그대 가슴에
내 작은 기억 하나만
내 눈물나는 사랑아
같은 아픔에 머물 수 있게
다른 이별에 울어도 내 품안에서
그 마음 아물게 해요",록/메탈
31,My Love (And),"안돼요 더는 못해요
그대없이 사는 일
나 때문에 그대 망가진다며
이별을 원한건 나인데
매일 가슴이 갈라져요
숨이 다 끊어질 만큼 울어요
수천번 잊었다 외쳐 봐도
내 삶은 어느새 벼랑 끝에 서있네요
My love 다시 사랑해요
세상 반대쪽 끝에 살아도 찾을게요
다시 그댈 놓지 않아요
멈춘 내 심장을 뛰게 할 사람
우리 헤어지길 잘했죠
얼마나 슬픈 일인지 알았죠
하늘은 모자란 내 사랑을
눈뜨게 하려고 잠시 갈라 논 거였죠
My love 다시 사랑해요
세상 반대쪽 끝에 살아도 찾을게요
다시 그댈 놓지 않아요
멈춘 내 심장을 뛰게 할 사람
나 때문에 망가진 게 맞네요
내가 그대 가슴 안에 못이었네요
사랑하고 책임 없이 도망친 나를
성급한 이별을 용서받고 싶어요
My love 혼자 있어줘요
그대 있는 곳으로 지금 달려 갈게요
조금만 더 기다려줘요
우리 다시 사랑해야만 해요",록/메탈
32,첫사랑,"처음 널 봤을 때 왠지 다른 느낌
너와 함께 말하고 싶어
웃을 때마다 이 마음을 알아가
이젠 널 볼 때마다
나의 맘이 너무나 커져
이젠 나의 시간은
항상 너와 웃으며
이 밤을 그리워하며
하루를 아쉬워하며
또 너를 기다리겠지
나는 어떡하죠 아직 서툰데
이 마음이 새어나가
커져버린 내 마음이
자꾸만 새어나가
네가 없을 때 왠지 아픈 느낌
이 마음을 전하고 싶어
눈을 감으면 또 네가 떠올라
이젠 숨쉴 때마다
네 모습이 너무나 커져
이젠 나의 사랑은
항상 너와 웃으며
이 밤을 그리워하며
하루를 아쉬워하며
또 너를 기다리겠지
나는 어떡하죠 아직 서툰데
이 마음이 새어나가
커져버린 내 마음이
자꾸만 새어나가
아름다운 그대여 참아보려 했지만
어두워지는 밤과 외로움 알겠네 예
어떡하죠 아직 서툰데
이 마음이 새어나가
커져버린 내 마음이
자꾸만 새어나가
조금만 더 그대를 참아보려 했지만
커져버린 내 마음과
커져가는 니 마음이",록/메탈
33,와리가리,"그런 슬픈 말을 하지 마요
아마 그럴 줄은 알았는데
이젠 좀 잔잔하다 했었는데
뒤도 돌아보지 않아
그런 마음을 낮추지 마요
저기 다가온다 기대했는데
또 한 편 언젠가는 떠나갈걸
이젠 슬쩍 봐도 알아
And we play comes and goes
cause we did this
when we were child before
and we play comes and goes
cause big boys still
play the game all the time
다 쓴 야광별을 떼어냈죠
옅은 빛을 살피고 있으면
내일이 그리 기다려졌는데
이젠 그렇지도 않아
어렸을 때 몰래 훔쳐봤던
아빠의 수첩 같은 일기장엔
오늘의 걱정이 적혀있던 게
이제야 생각나네
And we play comes and goes
cause we did this
when we were child before
and we play comes and goes
cause big boys still
play the game all the time
익숙하니 또 무뎌지네요
흘러간 장면이 펼쳐지네요
다시 그 순간을 마주한대도
그땐 또 지금 같진 않겠지
And we play comes and goes
cause we did this
when we were child before
and we play comes and goes
cause big boys still
play the game all the time
Familiarity is a common sense
I feel like I’m not here anymore
그냥 다들 안고선 살고 있더라고
다들 그렇게들 떠나나요
이미 저 너머 멀리에 가있네
여기에는 아무도 안 올 테니
그냥 집으로 돌아갈래",록/메탈
34,잔소리,"아무일 없지 지낼만 하지 거 봐 괜찮다고 했잖아
장난기 어린 네 맑은 음성이 하루종일 내 곁에 있곤 해

어딜 가든지 내가 무얼 하든지 혼자 내버려 두질 않아
무얼 먹어야 할지 무얼 입어야 할지
가면 갈수록 더해지는 너의 잔소리

그래서 눈물 나
내 귓가에 네가 있는데 너를 볼 수 없다는게 그게 너무 슬퍼서

그래서 눈물 나
내 가슴에 살아 있는 널 너무 보고 싶어서 너무 보고 싶어서 너무 아파

저 여잔 어때 자꾸 등을 떠밀어 다른 여잘 만나게 해도
열 번이면 열 번다 이뤄질 수 없었고 그런 날이면 전쟁 같은 너의 잔소리

그래서 눈물 나
나 그렇게 누굴 만나면 이제 다신 내 귓가에 오지 않을 너라서

그래서 눈물 나
너 그렇게 보내 버리면 니가 보고 싶어서 너무나 보고 싶어서 눈물이 나

어쩜 이렇게 아플까 가슴 터질 것처럼
그저 너 하나 없는 것 일뿐인데

그래서 눈물 나
이 세상이 해준 것 보다 니가 내게 해준 것이 너무 나도 많아서

그래서 눈물 나
널 더 이상 듣지 못한 채 주먹만 한 가슴에
너를 살게 하는 게 미안해서",록/메탈
